Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
1769224202,2015,Opening doors to basic-clinical collaboration and translational research will improve researchers' performance,"[jesus reyrocha, m teresa antoniogarcia, irene lopeznavarro]",[scientometrics],"[317918229, 2280505028, 2343132350]",true
2093767019,2011,Predicting faculty job centrality in communication,"[thomas hugh feeley, george a barnett, katherine hart lavail]",[scientometrics],"[1976962871, 2275715735, 2311273675]",true
2808076422,2018,Diversity of research publications: relation to agricultural productivity and possible implications for STI policy,"[maxim kotsemir, yury dranev, boris syomin]",[scientometrics],"[281360069, 1026552782, 2808275604]",true
2035058942,2011,Research trends analysis by comparing data mining and customer relationship management through bibliometric methodology,[hsuhao tsai],[scientometrics],[2702340755],true
2009806271,2009,Emerging ties: Factors underlying China’s co-publication patterns with Western European and North American research systems in three molecular life science subfields,[koen jonkers],[scientometrics],[2477540240],true
2057617563,1999,Advisory functions at European level,[h list],[scientometrics],[2603583650],true
2024824414,2013,The influence of scientific research output of academics on economic growth in South Africa: an autoregressive distributed lag (ARDL) application,"[roula inglesilotz, anastassios pouris]",[scientometrics],"[1758720593, 2101957912]",true
1783010649,2003,One step further in the production of bibliometric indicators at the micro level: Differences by gender and professional category of scientists,"[maria bordons, fernanda morillo, isabel mateo gomez, m teresa fernandez]",[scientometrics],"[559621823, 2098335764, 2271639411, 2315334787]",true
2093594766,2012,Exploring Web keyword analysis as an alternative to link analysis: a multi-industry case,"[esteban romerofrias, liwen vaughan]",[scientometrics],"[289960811, 2169902863]",true
2141388205,1990,Journal ranking by different parameter. Part I. Collectivity and selective collectivity: Two ranking parameters reflecting the structure of a journal network,[manfred bonitz],[scientometrics],[2251599523],true
1123106775,2015,Scientometric mapping of computer science research in Mexico,"[vivek singh, ashraf uddin, ivan olmos, david pinto]",[scientometrics],"[2100300645, 2109701795, 2131197115, 2422879239]",true
870301234,2015,Fame bias in editorial choice: Yes or No?,"[somchai wongwises, omid mahian, giulio lorenzini, m m rashidi]",[scientometrics],"[125877394, 1643702084, 1970062713, 2790416340]",true
2606633025,2017,Measuring the R&D efficiency of regions by a parallel DEA game model,"[kairui zuo, jiancheng guan]",[scientometrics],"[2137249837, 2632460935]",true
748663396,2015,The structure and dynamics of networks of scientific collaborations in Northern Africa,"[roberto mavilia, franco malerba, fabio landini]",[scientometrics],"[314198998, 2141042342, 2585863903]",true
1555418223,2015,Modelling citation networks,"[t s evans, s r goldberg, h anthony]",[scientometrics],"[2235099421, 2427182067, 2512983143]",true
1976115416,2012,Time series of scientific growth in Spanish doctoral theses (1848---2009),"[manuel torralbo, antonio fernandezcano, monica vallejo]",[scientometrics],"[2129059402, 2461223920, 2704977788]",true
2025391764,1992,Facts and figures on interlibrary lending in Dutch-speaking Belgium in 1989,[p reyniers],[scientometrics],[2468706154],true
2077331420,2015,On the effects of institutional size in university classifications: the case of the Shanghai ranking,"[l e cram, domingo docampo]",[scientometrics],"[2463001636, 2565625062]",true
2491732837,2016,Accurate forecast of countries' research output by macro-level indicators,[christoph emanuel mueller],[scientometrics],[2757099138],true
2022367628,1992,All well if starts well? Citation infancy of recently launched chemistry journals,"[hajnalka maczelka, sandor zsindely]",[scientometrics],"[92809050, 2098960126]",true
2105214078,2011,Mapping the (in)visible college(s) in the field of entrepreneurship,[aurora a c teixeira],[scientometrics],[2143477492],true
2095525739,2014,"The sex and ethnicity or national origins of researchers in astronomy and oncology in four countries, 2006–2007 and 2011–2012","[richard webber, philip roe, grant lewison]",[scientometrics],"[2142607350, 2523080075, 2617712315]",true
2972615627,2019,The effect of collaborations on scientific research output : the case of nanoscience in Chinese regions,"[stefano scarazzati, lili wang]",[scientometrics],"[2972525196, 2746145862]",true
1985801473,2006,Significant difference of dependence upon scientific knowledge among different technologies,"[fumio kodama, kiminori gemba, schumpeter tamada, jun suzuki, yusuke naito]",[scientometrics],"[2738399635, 1919508773, 2078135248, 2338495843, 2490238742]",true
2024084607,1999,Summing up approaches to the study of science and technology indicators,"[maurizio rocchi, m de marchi]",[scientometrics],"[2027064051, 2614883352]",true
3012211941,2020,Feasibility of activity-based expert profiling using text mining of scientific publications and patents,"[sandra geisler, thomas schmitzrode, mark bukowski, robert farkas]",[scientometrics],"[2125885818, 2186281149, 2560752775, 2984881846]",true
2887123625,2018,Influence of network-based structural and power diversity on research performance,"[mahdi jalili, alireza abbasi, abolghasem sadeghiniaraki, abolghasem sadeghiniaraki]",[scientometrics],"[2104502493, 2131580547, 2306414216, 2306414216]",true
2042269644,2009,"Peer review of grant applications in biology and medicine : reliability, fairness, and validity",[martin reinhart],[scientometrics],[2313449209],true
2411774556,2016,Can gender studies be studied? Reply to comments on Söderlund and Madison,"[guy madison, therese soderlund]",[scientometrics],"[1980663334, 2110774088]",true
2049789285,2006,A note on innovation in the chemical industy in Italy,"[maurizio rocchi, anna ceci, mario de marchi]",[scientometrics],"[2027064051, 2107738951, 2112919511]",true
2036084600,2006,The influence of author self-citations on bibliometric meso-indicators. The case of european universities,"[bart thijs, wolfgang glanzel]",[scientometrics],"[1936688732, 1981784093]",true
2592401802,2017,Dynamic credit allocation in scientific literature,"[chengxiang zhai, peng bao]",[scientometrics],"[2152766206, 2654317697]",true
2769064688,2018,Growth patterns of the network of international collaboration in science,"[marcia siqueira rapini, eduardo da motta e albuquerque, leonardo costa ribeiro, leandro alves silva]",[scientometrics],"[61278227, 2117132571, 2171657722, 2471278376]",true
2591701729,2017,International patent families: from application strategies to statistical indicators,"[myra mohnen, antoine dechezlepretre, yann meniere]",[scientometrics],"[2057563024, 2260786732, 2290631233]",true
2595865413,2003,Letter to the editor (multiple letters),"[wolfgang glanzel, andras schubert, tibor braun, manfred bonitz, jochen glaser]",[scientometrics],"[1981784093, 2113853817, 2169061368, 2251599523, 2500403164]",true
1967788453,1990,Quantitative indicators for federal government research and technology policy,[f schlieroosen],[scientometrics],[2399235857],true
3023535104,2020,Predicting the future success of scientific publications through social network and semantic analysis,"[peter a gloor, ciriaco andrea dangelo, andrea fronzetti colladon]",[scientometrics],"[2011912922, 2141128720, 2251581507]",true
2017231998,2013,Organization level research in scientometrics: a plea for an explicit pragmatic approach,[s sjoerd hardeman],[scientometrics],[2581703608],true
569863402,2015,Diversified resources and academic influence: patterns of university---industry collaboration in Chinese research-oriented universities,"[xiaowan yang, xia fan, liming chen]",[scientometrics],"[2100811382, 2106219421, 2481223900]",true
2132137407,2012,The proximity of co-citation,"[shengbo liu, chaomei chen]",[scientometrics],"[2124199702, 2147514866]",true
2080317103,1987,One more version of the facts and figures on publication output and relative citation impact in the life sciences and chemistry 1978–1980,"[wolfgang glanzel, andras schubert, tibor braun]",[scientometrics],"[1981784093, 2113853817, 2169061368]",true
2136059521,2007,Do material transfer agreements affect the choice of research agendas? The case of biotechnology in Belgium,"[koenraad debackere, frizo janssens, bart de moor, victor rodriguez]",[scientometrics],"[166844644, 2078619122, 2128935492, 2603849044]",true
2029019573,2011,Improving quality assessment of composite indicators in university rankings: a case study of French and German universities of excellence,"[rosario romera, monica benito]",[scientometrics],"[1983166311, 2296148926]",true
2024400461,2008,"Impact of health science research on the Spanish health system, based on bibliometric and healthcare indicators","[elias sanzcasado, carlos suarezbalseiro, carmen martinmoreno, carlos garciazorita, m luisa lascurainsanchez]",[scientometrics],"[66010103, 677915571, 1133550004, 1226625586, 2344766146]",true
2117152110,2011,"Quasity, when quantity has a quality all of its own--toward a theory of performance",[gangan prathap],[scientometrics],[2049201770],true
1800844003,2003,The effect of statistical methods and study reporting characteristics on the number of citations: A study of four general psychiatric journals,"[jouko miettunen, pentti nieminen]",[scientometrics],"[2071895223, 2079208718]",true
2561628218,2017,The log-linear relation between patent citations and patent value,[jurrien bakker],[scientometrics],[2583538839],true
1967296909,1996,Integrated figure of merit of public sector research evaluation,[elie geisler],[scientometrics],[2708831710],true
2054207177,2015,Erratum to: Cluster-based polyrepresentation as science modelling approach for information retrieval,"[ingo frommholz, muhammad kamran abbasi]",[scientometrics],"[136563058, 2156833311]",true
2076081979,2007,Hypothetical influence of non-indexed Spanish medical journals on the impact factor of the Journal Citation Reports-indexed journals,"[juan carlos valderrama zurian, rafael aleixandrebenavent, alberto migueldasit, adolfo alonso arroyo, miguel castellano gomez]",[scientometrics],"[47262218, 441346094, 698197623, 2123658986, 2140048070]",true
3007720307,2020,Measuring national self-referencing patterns of major science producers,[julien larregue],[scientometrics],[2651146492],true
2434922368,2016,"International conferences on computer system: Analysis of EuroSys, SOSP, and OSDI during 2006-2014","[radwa elshawi, sherif sakr]",[collnet journal of scientometrics and information management],"[291348015, 2149582598]",true
2004272501,2011,A Brief Communication: How to obtain Erdős Number 1 in the 21st Century? Some thoughts on Posthumous Co-authorship,[wolfgang glanzel],[collnet journal of scientometrics and information management],[1981784093],true
2306322367,2016,Is time up for the Flesch measure of reading ease,[james hartley],[scientometrics],[2137946083],true
2048185875,2011,A study on power-law distribution of hostnames in the URL references,[fang lin],[scientometrics],[2555615784],true
2094656162,2014,Impact of open access on citation of scholarly publications in the field of civil engineering,"[teja kolerpovh, primož južnic, goran turk]",[scientometrics],"[208048229, 320156121, 2079574173]",true
2586856233,2017,Forecasting and identifying multi-technology convergence based on patent data: the case of IT and BT industries in 2020,"[jeeeun kim, sungjoo lee]",[scientometrics],"[2165318933, 2233425816]",true
3007099649,2020,Does newspapers coverage influence the citations count of scientific publications? An analysis of biomedical studies,"[thomas boraud, thomas boraud, andre garenne, andre garenne, estelle dumasmallet, estelle dumasmallet, francois gonon, francois gonon]",[scientometrics],"[1544673612, 1544673612, 2471133478, 2471133478, 2516443525, 2516443525, 2608180023, 2608180023]",true
2526800492,2016,Evolving landscape of low-energy nuclear physics publications,[b pritychenko],[scientometrics],[1894276833],true
2071279817,1994,The origin and features of information referenced in pharmaceutical patents,[peter vinkler],[scientometrics],[1750372000],true
1980605026,2011,The fractional and harmonic p-indices for multiple authorship,[gangan prathap],[scientometrics],[2049201770],true
1991499233,1995,Collaboration in Indian physics: A case study of the macro and micro parametrization of sub-disciplines (1800–1950),"[dhruv raina, brij mohan gupta, rohit kandhari]",[scientometrics],"[1955032158, 2304194258, 2511573779]",true
2044497487,2008,On some new bibliometric applications of statistics related to the h-index,"[wolfgang glanzel, wolfgang glanzel]",[scientometrics],"[1981784093, 1981784093]",true
2985870068,2020,Does gender structure influence R&D efficiency? A regional perspective,"[yi zhang, jiancheng guan, kaihua chen, yu zhang, mingting kou, senmao xia]",[scientometrics],"[2989588226, 2632460935, 2785333211, 2986961499, 2991243358, 3115633978]",true
2076899351,2013,The Many Faces of Collaboration and Teamwork in Scientific Research: Updated Reflections on Scientific Collaboration,[donald deb beaver],[collnet journal of scientometrics and information management],[2572221681],true
1999848405,1994,Bibliometric evaluation of agricultural literature published in Malaysia,"[k a hamid, h hassan, a m nasir, s s agha]",[scientometrics],"[2199647705, 2518709453, 2520116624, 2641651983]",true
2019375344,1999,An explanation of the relation between the fraction of multinational publications and the fractional score of a country,[leo egghe],[scientometrics],[211504479],true
2000098941,2015,Diversity of individual research disciplines in scientific funding,"[jiang wu, xiuhao ding, miao jin]",[scientometrics],"[2617828314, 2630601629, 2640666978]",true
2005577180,1985,Distribution of physics literature,[radosvet todorov],[scientometrics],[2109092313],true
2100464991,2011,Bibliometric analysis of complementary and alternative medicine research over three decades,"[muhsuan huang, darzen chen, yunhua zhao, junying fu, xu zhang]",[scientometrics],"[2101300563, 2123944942, 2159089421, 2305881591, 2700082238]",true
2036516118,1985,The Ortega hypothesis and influential articles in American sociology,[m oromaner],[scientometrics],[2650958882],true
2139635081,2012,"Festschrifts in the information sciences, with special attention to Eugene Garfield's festschrift The Web of Knowledge",[ronald rousseau],[collnet journal of scientometrics and information management],[2026323400],true
2050752186,2014,Forecasting the trend of international scientific collaboration,"[s varun shrivats, sujit bhattacharya]",[scientometrics],"[2287063546, 2647846385]",true
1585215387,2001,A study of collaboration in laser science and technology,"[p padhi, kailash c garg]",[scientometrics],"[2013182209, 2635470976]",true
2075905046,2013,Standardization of the institutional address,[erwin krauskopf],[scientometrics],[1990282233],true
1992197983,1998,New bibliometric techniques for the evaluation of medical schools,[grant lewison],[scientometrics],[2617712315],true
3086271394,2020,Do simultaneous inventions sleep? A case study on nursing sleeping papers,"[peter kokol, jernej zavrsnik, helena blažun vosner]",[scientometrics],"[510433203, 2033257562, 2629811651]",true
2012350997,1999,"Growth of food science and technology literature: A comparison of CFTRI, India and the world","[i k ravichandra rao, geetha seetharam]",[scientometrics],"[2294812193, 2510927083]",true
2002643266,2016,Erratum to: Benefit distribution mechanism in the team members' scientific research collaboration network,"[limei zhao, qingpu zhang, liang wang]",[scientometrics],"[2186835072, 2656928526, 2689567084]",true
1871826293,2000,Bibliometric Distance between Methodology and Application in Statistics,[hajime eto],[scientometrics],[2069711015],true
2064347298,2008,An investigation into diabetes researcher’s perceptions of the Journal Impact Factor — reconsidering evaluating research,"[hans h k sonderstrupandersen, eva m sonderstrupandersen]",[scientometrics],"[2411359422, 2498940552]",true
2019631034,1999,Obsolescence of literature in the field of psychology,[s l sangam],[scientometrics],[2146798425],true
2769601172,2018,"The relation between the quality of research, researchers’ experience, and their academic environment","[thorerik sandberg hanssen, berner larsen, finn jorgensen]",[scientometrics],"[2025130979, 2194603839, 2799977897]",true
1880789213,2015,Comparing the topological properties of real and artificially generated scientific manuscripts,[diego r amancio],[scientometrics],[2131592632],true
2953472947,2019,"Comparing capture, usage and citation indicators: an altmetric analysis of journal papers in chemistry disciplines","[wolfgang glanzel, wolfgang glanzel, peishan chi, juan gorraiz]",[scientometrics],"[1981784093, 1981784093, 2102612641, 2168912731]",true
1985041037,2013,KeyGraph-based chance discovery for exploring the development of e-commerce topics,"[tingjung yu, liangchu chen, chiajung hsieh]",[scientometrics],"[2113274534, 2170646535, 2302967513]",true
3105081510,2013,Comparison of a citation-based indicator and peer review for absolute and specific measures of research-group excellence,"[bertrand berche, ralph kenna, yu holovatch, olesya mryglod]",[scientometrics],"[679775536, 2066579711, 2435099338, 2489246537]",true
2144334692,2003,Mapping communication and collaboration in heterogeneous research networks,"[marianne horlesberger, peter van den besselaar, gaston heimeriks]",[scientometrics],"[130641548, 704505021, 1537002435]",true
1970666892,2012,Editorial process in scientific journals: analysis and modeling,"[yu holovatch, olesya mryglod, ihor mryglod]",[scientometrics],"[2435099338, 2489246537, 2973566528]",true
1968963246,1991,Scientific co-operation in Europe and the citation of multinationally authored papers,"[kimberly a stevens, edith s whitlow, francis narin]",[scientometrics],"[2115612620, 2669630856, 2718469884]",true
2087584028,1990,Scientometric indicators for a specialty in theoretical high-energy physics : Monte Carlo methods in lattice field theory,[hansjurgen czerwon],[scientometrics],[1847857656],true
2028763047,2008,The evaluation of university departments and their scientists: Some general considerations with reference to exemplary bibliometric publication and citation analyses for a Department of psychology,[gunter krampen],[scientometrics],[693122080],true
2023204458,1998,A GENERAL FRAMEWORK FOR CREATING LARGE-SCALE MAPS OF SCIENCE IN TWO OR THREE DIMENSIONS: THE SCIVIZ SYSTEM,[henry small],[scientometrics],[2068738501],true
2046597976,1994,International contact and research performance,"[i marheim larsen, svein kyvik]",[scientometrics],"[2314467790, 2797634265]",true
2044628058,1985,Shifting of world's scientific center and scientists' social ages,"[hongzhou zhao, guohua jiang]",[scientometrics],"[2889095926, 2888993383]",true
2103080812,2013,Do co-publications with industry lead to higher levels of university technology commercialization activity?,"[annette singh, poh kam wong]",[scientometrics],"[2125738829, 2132978447]",true
2154378827,2004,The influence of author self-citations on bibliometric macro indicators,"[bart thijs, wolfgang glanzel]",[scientometrics],"[1936688732, 1981784093]",true
2001833601,2007,National research profiles in a changing Europe (1983-2003) An exploratory study of sectoral characteristics in the Triple Helix,"[wolfgang glanzel, balazs schlemmer]",[scientometrics],"[1981784093, 2425268792]",true
1708085422,2015,"Evolution of research subjects in library and information science based on keyword, bibliographical coupling, and co-citation analyses","[muhsuan huang, chiaowen lin, yuwei chang]",[scientometrics],"[2101300563, 2568941266, 2671999255]",true
2064802384,1999,THE INTEREST OF SCIENTIFIC COMMUNITIES IN SEA-RELATED RESEARCH TOPICS,[hajime eto],[scientometrics],[2069711015],true
2069839531,2005,Bibliometric laws: Empirical flaws of fit,"[rafael bailonmoreno, encarnacion juradoalameda, rosario ruizbanos, jean pierre courtial]",[scientometrics],"[1918085951, 2001169147, 2053345997, 2618211320]",true
3004409443,2020,On the influence of uncited publications on a researcher’s h-index,"[e k nyantakyi, anthony morgan, shaibu mohammed]",[scientometrics],"[1902823750, 2946751260, 2964840688]",true
2012445135,2015,Global trends in scientific production in enology and viticulture in selected emerging economies (BRIC),"[rafael aleixandrebenavent, jose luis aleixandretudo, jose luis aleixandre, maxima bolanospizarro]",[scientometrics],"[441346094, 2084129281, 2137783976, 2306129040]",true
1965583471,2014,How are collaboration and productivity correlated at various career stages of scientists,"[zeyuan liu, chaomei chen, zhigang hu]",[scientometrics],"[2778549882, 2147514866, 2620238391]",true
1773719568,2002,Research profiling: Improving the literature review,"[alisa kongthon, jyechyi lu, alan l porter]",[scientometrics],"[1199380073, 2118150893, 2222081490]",true
2013296116,2012,Bibliometrics as a tool for measuring gender-specific research performance: an example from South African invasion ecology,"[nelius boshoff, heidi e prozesky]",[scientometrics],"[1978370206, 2638382658]",true
1963625771,1994,English as lingua franca in geological scientific publications. A bibliometric analysis,"[j casadella, s reguant]",[scientometrics],"[2597055955, 2619247666]",true
2040540480,1994,Structure of international collaboration in science-part II: Comparisons of profiles in countries using a link indicator,"[jeanfrancois miquel, yoshiko okubo]",[scientometrics],"[2105398078, 2143273077]",true
2517310547,2016,Visualizing the GVC research: a co-occurrence network based bibliometric analysis,"[shiye mei, linqing liu]",[scientometrics],"[2403416475, 2688729425]",true
2271838814,2016,Sleeping beauty and her restless sleep: Charles Dotter and the birth of interventional radiology,"[pascal ragouet, philippe gorry]",[scientometrics],"[2274145881, 2655738867]",true
2029943772,2015,The author---editor game,"[rosa rodriguezsanchez, j fdezvaldivia, j a garcia]",[scientometrics],"[1941030985, 2043465489, 2123707157]",true
3038130533,2020,Analysis of the division of labor in China’s high-quality life sciences research,"[xiaoyu cai, tao han]",[scientometrics],"[3037916604, 2639655792]",true
2076488986,2010,On Hochberg et al.’s “The tragedy of the reviewer commons”,[louis de mesnard],[scientometrics],[2644990765],true
2083640811,2015,Publication practices in the Argentinian Computer Science community: a bibliometric perspective,"[daniela godoy, alejandro zunino, cristian mateos]",[scientometrics],"[2138287785, 2155388350, 2170358334]",true
2079443226,2011,Bibliometric analysis of diadromous fish research from 1970s to 2010: a case study of seven species,"[n nikolic, c gardes, j l bagliniere, c rigaud, c taverny, m l masquilier]",[scientometrics],"[2832098266, 2475947680, 2481935259, 2974537265, 2696286654, 2717181843]",true
1661317034,2015,Scientometric cognitive and evaluation on smart city related construction and building journals data,"[penghui lyu, liangxing su, zheng yang, shuai ding, kaile zhou]",[scientometrics],"[2132976377, 2147845554, 2663869774, 2688559599, 2700581802]",true
2003818139,1989,"INFOGRAPHIC ANALYTICAL TOOLS FOR DECISION MAKERS ANALYSIS OF THE RESEARCH PRODUCTION IN SCIENCES. APPLICATION TO CHEMISTRY, COMPARISON BETWEEN MARSEILLE AND MONTPELLIER (FRANCE)","[parina hassanaly, luc quoniam, henri dou]",[scientometrics],"[1368291049, 1729987799, 2124767147]",true
2902615322,2019,Do faculty journal selections correspond to objective indicators of citation impact? Results for 20 academic departments at Manhattan College,"[susanne markgren, william h walters]",[scientometrics],"[240671976, 2183034703]",true
2101818710,2004,Tracing knowledge diffusion,"[diana hicks, chaomei chen]",[scientometrics],"[2098541416, 2147514866]",true
1990316143,1979,Time distribution of patent information,[m kunz],[scientometrics],[2645271350],true
2602063050,2017,Improving the co-word analysis method based on semantic distance,"[yun qiu zhang, jia feng, hao zhang]",[scientometrics],"[2598200987, 2602717983, 2650075487]",true
2918171927,2019,"ResearchGate Score, full-text research items, and full-text reads: a follow-up study","[sergio copiello, pietro bonifaci]",[scientometrics],"[1984454348, 2121482088]",true
1992084713,1997,"Scientometric studies on chemistry I: The exponential growth of chemical substances, 1800–1995",[joachim schummer],[scientometrics],[1916820632],true
2114578249,2010,Comparing the Early Research Performance of PhD Graduates in Labor Economics in Europe and the USA,"[ana rute cardoso, ana rute cardoso, paulo guimaraes, paulo guimaraes, klaus f zimmermann, klaus f zimmermann]",[scientometrics],"[2132008617, 2132008617, 2288065011, 2288065011, 2521609087, 2521609087]",true
3011020980,2020,An exploration of gender gap using advanced data science tools: actuarial research community,"[mazie krehbiel, mengyu yu, tatjana miljkovic, samantha thompson]",[scientometrics],"[3012318606, 3012492854, 2790365910, 3010958425]",true
1979453240,2014,Technological change in lithium iron phosphate battery: the key-route main path analysis,"[louis y y lu, john s liu, yuchiang tseng, shihchang hung]",[scientometrics],"[2121257006, 2127369121, 2471388176, 2681800968]",true
2022883164,1984,STRUCTURAL ANALYSIS USING THE INPUT-OUTPUT MODEL: WITH SPECIAL REFERENCE TO NETWORKS OF SCIENCE,"[k b numan, k e studer, e j barboni]",[scientometrics],"[2335049948, 2618237211, 2690075444]",true
1995829783,1998,Changes on publishing behavior in response to research policy guidelines. The case of the Spanish Research Council in the field of agronomy,"[luis m plaza, isabel mendez, juanjose ibanez, mariajose martin, jesus rey]",[scientometrics],"[2062102083, 2461399168, 2478146767, 2615048458, 2708937664]",true
2024674628,1988,Weighted impact of publications and relative contribution score. Two new indicators characterizing publication activity of countries,[peter vinkler],[scientometrics],[1750372000],true
1967678835,2014,"Assessing obliteration by incorporation in a full-text database: JSTOR, Economics, and the concept of bounded rationality",[katherine w mccain],[scientometrics],[1949111017],true
1648137327,2002,From biomedical research to health improvement,[grant lewison],[scientometrics],[2617712315],true
2142833055,2009,Testing bibliometric indicators by their prediction of scientists promotions,"[pablo jensen, yves croissant, jeanbaptiste rouquier, jeanbaptiste rouquier]",[scientometrics],"[2133864934, 2199211687, 2303755054, 2303755054]",true
2030596984,2008,Growth pattern of Indian Chemical Science literature: A Scientometric analysis,"[s l sangam, m n megeri, meera]",[collnet journal of scientometrics and information management],"[2146798425, 2674651025, 2723811804]",true
3019661053,2020,The big challenge of Scientometrics 2.0: exploring the broader impact of scientific research in public health,"[wolfgang glanzel, wolfgang glanzel, peishan chi]",[scientometrics],"[1981784093, 1981784093, 2102612641]",true
2050419930,2011,Top Journals Selectivity Index: is it acceptable for drugs beyond the field of analgesia?,"[edwin l bradley, igor kissin]",[scientometrics],"[2119419479, 2227872545]",true
2418055795,2016,A global analysis of the impact of research output on economic growth,"[sakiru adebola solarin, yuen yee yen]",[scientometrics],"[2572503023, 2696339862]",true
2047733065,2015,Meso-level retrieval: IR-bibliometrics interplay and hybrid citation-words methods in scientific fields delineation,[michel zitt],[scientometrics],[2083499376],true
1980043784,2014,"Visualizing knowledge space: a case study of Chinese licensed technology, 2000---2012","[lutao ning, xin pan, yuandi wang, ying qin, xinyu wang, jin chen]",[scientometrics],"[2115799991, 2165641358, 2305488706, 2615259666, 2653971691, 2942913334]",true
3013023945,2020,Patent document clustering with deep embeddings,"[eunjeong park, sungchul choi, janghyeok yoon, jae young kim]",[scientometrics],"[2106544961, 2166810894, 2493731441, 2917143050]",true
2146617903,1995,CONTRIBUTION OF INDIAN UNIVERSITIES TO THE MAINSTREAM SCIENTIFIC LITERATURE: A BIBLIOMETRIC ASSESSMENT,[p s nagpaul],[scientometrics],[2700137827],true
2344515920,2016,Beyond the Impact Factor: measuring the international visibility of Romanian social sciences journals,"[tudorel andrei, daniel teodorescu, andreea miricăź]",[scientometrics],"[1717678991, 2473300116, 2563473347]",true
2012166812,2006,A semi-parametric modeling of firms' R&D expenditures with zero values,"[seunghoon yoo, hyeseon moon]",[scientometrics],"[2293077172, 2520475619]",true
2625034186,2017,Editorial governance and journal impact: a study of management and business journals,"[fabian hattke, rick vogel, jessica petersen]",[scientometrics],"[339760514, 2135818263, 2639873967]",true
2028786236,2013,Produce patents or journal articles? A cross-country comparison of R&D productivity change,"[jinli hu, chiangping chen, chihhai yang]",[scientometrics],"[2142433917, 2460432175, 2964289258]",true
2045509473,1994,"World science in the eighties. National performances in publication output and citation impact, 1985-1989 versus 1980-1984 - Part II. life sciences, engineering, and mathematics","[hajnalka maczelka, wolfgang glanzel, andras schubert, tibor braun]",[scientometrics],"[92809050, 1981784093, 2113853817, 2169061368]",true
1999108254,2009,Characteristics and link structure of a national scholarly Web space: The case of South Korea,"[young mee chung, suyeon kim, yong kwang kim, soyoung yu]",[scientometrics],"[2106055353, 2304508539, 2304809208, 2481048454]",true
2088194563,2013,Perceptions of author order versus contribution among researchers with different professional ranks and the potential of harmonic counts for encouraging ethical co-authorship practices,"[tang xiaoli, du jian]",[scientometrics],"[2762261472, 2292282031]",true
2005415722,1997,Scientific articles and national medical cultures: A comparison of Russian and American medical journals,"[luydmilla oigenblick, amihai e rubin, albert i goldberg]",[scientometrics],"[1905295636, 2124621042, 2713413361]",true
3095199439,2020,Studying the heterogeneity of European higher education institutions,"[henk f moed, cinzia daraio, renato bruni, giuseppe catalano, martina gregori]",[scientometrics],"[1993052453, 2082155727, 2117128024, 2571889464, 2995668070]",true
2027508770,1995,Development of bibliometric indicators for utility of research to users in society: Measurement of external knowledge transfer via publications in trade journals,"[anton j nederhof, r f meijer]",[scientometrics],"[2000513758, 2467539580]",true
2770525902,2018,Assessing the health research’s social impact: a systematic review,"[matteo pedrini, valentina langella, paola zaratin, mario alberto battaglia]",[scientometrics],"[2029547315, 2252364441, 2305368670, 2307538142]",true
2068754596,2013,On peer review in computer science: analysis of its effectiveness and suggestions for improvement,"[katsiaryna mirylenka, fabio casati, maurizio marchese, azzurra ragone]",[scientometrics],"[250322829, 2145207705, 2146584592, 2166987554]",true
3024723614,2020,Pattern and trend of scientific knowledge production in North Korea by a semantic network analysis of papers in journal titled technological innovation,"[han woo park, jungwon yoon]",[scientometrics],"[2096153312, 2904305748]",true
1996587013,1993,Reference standards for citation based assessments,"[tibor braun, andras schubert]",[scientometrics],"[2169061368, 2627815897]",true
2884209615,2018,Overlapping thematic structures extraction with mixed-membership stochastic blockmodel,"[shuo xu, hongshen pang, dongsheng zhai, zheng wang, xin an, junwan liu]",[scientometrics],"[2287317784, 2883235816, 2883693057, 2883626602, 2695325542, 2883425465]",true
2064700877,1982,Editorial gatekeeping patterns in international science journals. A new science indicator,"[sandor zsindely, andras schubert, tibor braun]",[scientometrics],"[2098960126, 2113853817, 2169061368]",true
2995929712,1990,Relations among science indicators or more generally among anything one might wish to count about texts: I. The static model,[loet leydesdorff],[scientometrics],[1993486354],true
2077770044,2010,Measuring relatedness between technological fields,"[yeonbae kim, si hyung joo]",[scientometrics],"[2115463689, 2676546886]",true
2116294743,1992,ZIPF'S DATA ON THE FREQUENCY OF CHINESE WORDS REVISITED,"[ronald rousseau, qiaoqiao zhang, qiaoqiao zhang]",[scientometrics],"[2026323400, 2604879917, 2604879917]",true
2038550451,2014,The design and application value of the Chinese Social Science Citation Index,"[si shen, xinning su, sanhong deng]",[scientometrics],"[2120655593, 2140628469, 2713656624]",true
1783786258,2002,Multivariate evaluation of Spanish educational research journals,"[antonio fernandezcano, angel bueno]",[scientometrics],"[2461223920, 2528764925]",true
1968046774,1999,The role of domestic journals in geographically-oriented disciplines: The case of Spanish journals on earth sciences,"[maria jose martinsempere, jesus reyrocha]",[scientometrics],"[100591345, 317918229]",true
938399139,2015,Academic publishing and collaboration between China and Germany in physics,"[ping zhou, xiaozan lv]",[scientometrics],"[2304547801, 2529785362]",true
2035834002,1984,An examination of the literature distributions of three scientific specialties,[c d hurt],[scientometrics],[2651818239],true
